instance,master,x_um,y_um,width_um,height_um,category
u_ro_mat.g_tail[7].u_t._cell,sg13g2_inv_1,152.16,124.74,1.44,3.78,Matched RO + counter state
u_ro_mat.u_close._cell,sg13g2_inv_1,148.8,124.74,1.44,3.78,Matched RO + counter state
u_ro_mat.u_f0.u_a1,sg13g2_and2_1,180.96,117.18,2.4,3.78,Matched RO + counter state
u_ro_mat.u_f0.u_a1_70,sg13g2_tielo,181.92,120.96,1.92,3.78,Matched RO + counter state
u_ro_mat.u_f0.u_a1_74,sg13g2_tiehi,181.44,113.4,1.92,3.78,Matched RO + counter state
u_ro_mat.u_f0.u_a2,sg13g2_and2_1,178.56,117.18,2.4,3.78,Matched RO + counter state
u_ro_mat.u_f0.u_o1,sg13g2_or2_1,183.36,117.18,2.4,3.78,Matched RO + counter state
u_ro_mat.u_f0.u_x1,sg13g2_xor2_1,176.64,120.96,3.84,3.78,Matched RO + counter state
u_ro_mat.u_f0.u_x1_71,sg13g2_tielo,172.32,124.74,1.92,3.78,Matched RO + counter state
u_ro_mat.u_f0.u_x1_75,sg13g2_tiehi,174.72,120.96,1.92,3.78,Matched RO + counter state
u_ro_mat.u_f1.u_a1,sg13g2_and2_1,193.92,120.96,2.4,3.78,Matched RO + counter state
u_ro_mat.u_f1.u_a1_72,sg13g2_tielo,193.44,124.74,1.92,3.78,Matched RO + counter state
u_ro_mat.u_f1.u_a1_76,sg13g2_tiehi,196.32,120.96,1.92,3.78,Matched RO + counter state
u_ro_mat.u_f1.u_a2,sg13g2_and2_1,191.52,120.96,2.4,3.78,Matched RO + counter state
u_ro_mat.u_f1.u_o1,sg13g2_or2_1,189.12,120.96,2.4,3.78,Matched RO + counter state
u_ro_mat.u_f1.u_x1,sg13g2_xor2_1,189.6,124.74,3.84,3.78,Matched RO + counter state
u_ro_mat.u_f1.u_x1_73,sg13g2_tielo,195.36,124.74,1.92,3.78,Matched RO + counter state
u_ro_mat.u_f1.u_x1_77,sg13g2_tiehi,187.68,124.74,1.92,3.78,Matched RO + counter state
u_ro_mat.u_gate.u_a1,sg13g2_and2_1,137.76,139.86,2.4,3.78,Matched RO + counter state
u_ro_mat.u_gate.u_a2,sg13g2_and2_1,145.92,124.74,2.4,3.78,Matched RO + counter state
u_ro_mat.u_gate.u_a3,sg13g2_and2_1,143.52,124.74,2.4,3.78,Matched RO + counter state
u_ro_mat.u_gate.u_im,sg13g2_inv_1,144.48,136.08,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[0].u_inv._cell,sg13g2_inv_1,150.24,124.74,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[10].u_inv._cell,sg13g2_inv_1,159.84,128.52,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[11].u_inv._cell,sg13g2_inv_1,157.44,124.74,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[12].u_inv._cell,sg13g2_inv_1,162.72,128.52,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[13].u_inv._cell,sg13g2_inv_1,161.28,128.52,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[14].u_inv._cell,sg13g2_inv_1,161.28,124.74,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[15].u_inv._cell,sg13g2_inv_1,164.16,128.52,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[16].u_inv._cell,sg13g2_inv_1,164.64,124.74,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[17].u_inv._cell,sg13g2_inv_1,163.2,124.74,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[18].u_inv._cell,sg13g2_inv_1,165.6,128.52,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[19].u_inv._cell,sg13g2_inv_1,168.0,124.74,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[1].u_inv._cell,sg13g2_inv_1,153.6,124.74,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[20].u_inv._cell,sg13g2_inv_1,169.44,124.74,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[21].u_inv._cell,sg13g2_inv_1,166.56,124.74,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[22].u_inv._cell,sg13g2_inv_1,164.16,120.96,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[23].u_inv._cell,sg13g2_inv_1,170.4,120.96,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[24].u_inv._cell,sg13g2_inv_1,165.12,113.4,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[25].u_inv._cell,sg13g2_inv_1,168.96,117.18,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[26].u_inv._cell,sg13g2_inv_1,167.52,117.18,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[27].u_inv._cell,sg13g2_inv_1,174.24,113.4,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[28].u_inv._cell,sg13g2_inv_1,175.68,113.4,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[29].u_inv._cell,sg13g2_inv_1,177.12,113.4,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[2].u_inv._cell,sg13g2_inv_1,153.6,120.96,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[30].u_inv._cell,sg13g2_inv_1,183.84,109.62,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[31].u_inv._cell,sg13g2_inv_1,182.4,109.62,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[32].u_inv._cell,sg13g2_inv_1,180.96,109.62,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[33].u_inv._cell,sg13g2_inv_1,179.04,105.84,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[34].u_inv._cell,sg13g2_inv_1,180.48,105.84,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[35].u_inv._cell,sg13g2_inv_1,182.88,102.06,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[36].u_inv._cell,sg13g2_inv_1,181.44,102.06,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[37].u_inv._cell,sg13g2_inv_1,180.0,102.06,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[38].u_inv._cell,sg13g2_inv_1,184.32,102.06,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[39].u_inv._cell,sg13g2_inv_1,180.96,98.28,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[3].u_inv._cell,sg13g2_inv_1,151.2,128.52,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[40].u_inv._cell,sg13g2_inv_1,181.92,105.84,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[41].u_inv._cell,sg13g2_inv_1,177.6,105.84,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[42].u_inv._cell,sg13g2_inv_1,179.52,109.62,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[43].u_inv._cell,sg13g2_inv_1,178.08,109.62,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[44].u_inv._cell,sg13g2_inv_1,175.2,109.62,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[45].u_inv._cell,sg13g2_inv_1,176.64,109.62,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[46].u_inv._cell,sg13g2_inv_1,173.76,105.84,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[47].u_inv._cell,sg13g2_inv_1,175.2,105.84,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[48].u_inv._cell,sg13g2_inv_1,178.56,102.06,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[49].u_inv._cell,sg13g2_inv_1,177.12,102.06,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[4].u_inv._cell,sg13g2_inv_1,152.64,128.52,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[50].u_inv._cell,sg13g2_inv_1,175.68,102.06,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[51].u_inv._cell,sg13g2_inv_1,176.64,98.28,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[52].u_inv._cell,sg13g2_inv_1,175.2,98.28,1.44,3.78,Matched RO + counter state
u_ro_mat.u_line0.g_inv[53].u_inv._cell,sg13g2_inv_1,173.76,98.28,1.44,3.78,Matched RO + counter state
